Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Country,Season
D2,1996-11-17,Oldenburg,Lubeck,1.0,1.0,D,0.0,1.0,A,DE,1996/1997
D2,1996-11-18,Uerdingen,F Koln,1.0,2.0,A,0.0,1.0,A,DE,1996/1997
D2,1996-11-22,CZ Jena,Wolfsburg,3.0,3.0,D,1.0,2.0,A,DE,1996/1997
D2,1996-11-22,Ein Frankfurt,Essen,3.0,0.0,H,2.0,0.0,H,DE,1996/1997
D2,1996-11-23,Mannheim,Kaiserslautern,2.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-11-23,Zwickau,Oldenburg,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-11-24,Lubeck,F Koln,1.0,1.0,D,0.0,1.0,A,DE,1996/1997
D2,1996-11-24,Meppen,Gutersloh,2.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-11-24,Stuttgarter K,Hertha,1.0,2.0,A,0.0,1.0,A,DE,1996/1997
D2,1996-11-24,Unterhaching,Leipzig,1.0,1.0,D,0.0,1.0,A,DE,1996/1997
D2,1996-11-25,Mainz,Uerdingen,3.0,1.0,H,2.0,1.0,H,DE,1996/1997
D2,1996-11-29,Essen,Meppen,2.0,1.0,H,0.0,1.0,A,DE,1996/1997
D2,1996-11-29,Wolfsburg,Uerdingen,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-11-30,Hertha,CZ Jena,0.0,1.0,A,0.0,0.0,D,DE,1996/1997
D2,1996-11-30,Leipzig,Stuttgarter K,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-01-12,F Koln,Mainz,1.0,3.0,A,0.0,3.0,A,DE,1996/1997
D2,1996-01-12,Gutersloh,Unterhaching,1.0,1.0,D,1.0,0.0,H,DE,1996/1997
D2,1996-01-12,Lubeck,Zwickau,1.0,1.0,D,1.0,0.0,H,DE,1996/1997
D2,1996-02-12,Kaiserslautern,Ein Frankfurt,5.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-06-12,CZ Jena,Leipzig,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-06-12,Mainz,Wolfsburg,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-07-12,Ein Frankfurt,Oldenburg,2.0,3.0,A,1.0,2.0,A,DE,1996/1997
D2,1996-07-12,Zwickau,F Koln,2.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-08-12,Mannheim,Lubeck,3.0,1.0,H,1.0,1.0,D,DE,1996/1997
D2,1996-08-12,Meppen,Kaiserslautern,2.0,1.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-08-12,Stuttgarter K,Gutersloh,1.0,1.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-08-12,Unterhaching,Essen,2.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-09-12,Uerdingen,Hertha,2.0,3.0,A,1.0,2.0,A,DE,1996/1997
D2,1996-12-14,Oldenburg,Mannheim,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1997-02-21,Uerdingen,Leipzig,5.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1997-02-21,Unterhaching,Kaiserslautern,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1997-02-22,Mannheim,Zwickau,4.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1997-02-22,Wolfsburg,F Koln,2.0,1.0,H,2.0,0.0,H,DE,1996/1997
D2,1997-02-23,CZ Jena,Gutersloh,2.0,5.0,A,1.0,3.0,A,DE,1996/1997
