Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,B365AHH,B365AHA,B365AH,Country,Season
E4,2003-12-13,Bristol Rvs,Yeovil,0,1,A,0,1,A,C Penton,8,7,7,7,14,18,4,9,1,3,0,1,2.5,3.2,2.5,2.55,3.2,2.55,2.35,3.0,2.35,2.75,3.2,2.25,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.4,,,,,,,,,EN,2003/2004
E4,2003-12-13,Bury,Rochdale,1,2,A,0,1,A,G Laws,8,10,5,4,14,9,3,10,0,2,0,0,1.8,3.25,4.0,1.8,3.35,4.05,1.8,3.1,3.4,2.0,3.4,3.0,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,,,,,,,,,EN,2003/2004
E4,2003-12-13,Cambridge,Darlington,1,0,H,1,0,H,L Probert,16,7,12,6,9,11,7,6,2,1,0,0,1.833,3.25,3.75,1.9,3.25,3.75,1.9,3.1,3.0,1.909,3.4,3.25,1.91,3.25,3.5,1.9,3.25,3.5,2.0,3.2,3.2,,,,,,,,,EN,2003/2004
E4,2003-12-13,Cheltenham,Doncaster,1,3,A,1,2,A,K Hill,12,8,5,7,11,23,5,3,1,1,0,0,2.6,3.2,2.4,2.75,3.2,2.35,2.4,3.0,2.3,2.75,3.2,2.25,2.62,3.2,2.38,2.62,3.2,2.37,2.5,3.1,2.5,,,,,,,,,EN,2003/2004
E4,2003-12-13,Kidderminster,Leyton Orient,2,1,H,1,1,D,D Crick,16,8,9,4,8,14,12,2,1,2,0,0,2.3,3.2,2.7,2.3,3.2,2.85,2.2,3.0,2.6,2.2,3.2,2.8,2.25,3.25,2.75,2.3,3.2,2.7,2.2,3.2,2.8,,,,,,,,,EN,2003/2004
E4,2003-12-13,Macclesfield,Huddersfield,4,0,H,1,0,H,M Thorpe,15,12,8,2,11,18,9,8,0,1,0,1,2.5,3.2,2.5,2.55,3.2,2.55,2.35,3.0,2.35,2.75,3.2,2.25,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,,,,,,EN,2003/2004
E4,2003-12-13,Mansfield,Lincoln,1,2,A,1,1,D,C Webster,13,10,9,6,12,18,9,9,3,3,0,0,1.667,3.5,4.333,1.71,3.4,4.5,1.7,3.1,3.8,1.727,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.4,4.0,,,,,,,,,EN,2003/2004
E4,2003-12-13,Oxford,Carlisle,2,1,H,2,0,H,S Tanner,11,11,5,8,17,16,4,7,2,2,0,0,1.222,5.0,10.0,1.22,5.0,11.0,1.25,4.3,8.0,1.222,5.0,10.0,1.2,5.0,12.0,1.2,5.0,12.0,1.25,4.5,10.0,,,,,,,,,EN,2003/2004
E4,2003-12-13,Scunthorpe,Hull,1,1,D,0,0,D,P Walton,13,11,8,6,11,13,8,3,1,2,0,0,2.5,3.2,2.5,2.55,3.2,2.55,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,,,,,,EN,2003/2004
E4,2003-12-13,Swansea,Southend,2,3,A,1,2,A,G Cain,27,10,8,6,4,13,12,6,1,3,0,4,1.5,3.5,6.0,1.55,3.5,5.9,1.55,3.3,4.5,1.615,3.5,4.5,1.53,3.5,5.5,1.53,3.5,5.5,1.57,3.5,5.0,,,,,,,,,EN,2003/2004
E4,2003-12-13,Torquay,York,1,1,D,0,0,D,K Friend,7,14,3,8,11,14,4,10,0,2,0,0,1.727,3.5,4.0,1.75,3.3,4.45,1.7,3.1,3.8,1.667,3.4,4.333,1.73,3.25,4.33,1.72,3.25,4.33,1.66,3.3,4.5,,,,,,,,,EN,2003/2004
E4,2003-12-19,Doncaster,Swansea,3,1,H,2,0,H,M Ryan,7,9,5,8,22,7,8,6,2,2,0,0,1.727,3.5,4.0,1.75,3.55,4.0,1.75,3.1,3.6,1.667,3.4,4.333,1.73,3.4,4.0,1.75,3.4,4.0,1.8,3.3,3.75,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-12-19,Northampton,Cambridge,1,2,A,0,1,A,H Webb,14,14,5,9,13,17,6,6,2,2,1,0,1.909,3.25,3.5,1.95,3.3,3.45,2.0,3.0,2.9,1.909,3.2,3.5,1.83,3.25,3.75,1.9,3.25,3.5,1.83,3.2,3.75,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-20,Carlisle,Torquay,2,0,H,1,0,H,M Jones,14,8,9,7,15,15,10,4,1,4,0,1,3.75,3.25,1.833,3.8,3.45,1.8,3.9,3.2,1.65,3.5,3.4,1.833,4.2,3.4,1.73,4.2,3.4,1.72,4.33,3.4,1.66,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-20,Darlington,Macclesfield,0,1,A,0,0,D,P Danson,14,10,5,6,11,5,7,4,0,2,0,0,2.2,3.25,2.8,2.1,3.3,3.1,2.0,3.0,2.9,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.0,3.4,3.0,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-12-20,Huddersfield,Oxford,1,1,D,1,0,H,R Pearson,11,8,8,4,12,11,5,3,2,3,1,1,2.6,3.2,2.4,2.5,3.25,2.5,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.37,3.1,2.62,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-20,Hull,Mansfield,0,1,A,0,0,D,M Halsey,10,8,6,4,12,10,5,6,0,3,0,0,1.833,3.25,3.75,1.9,3.25,3.75,1.9,3.0,3.1,1.8,3.4,3.6,1.83,3.25,3.75,1.85,3.25,3.75,1.9,3.25,3.4,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-12-20,Leyton Orient,Bury,2,0,H,0,0,D,K Wright,10,3,5,2,9,14,7,2,1,1,0,0,2.0,3.25,3.25,2.05,3.25,3.25,2.0,3.0,2.9,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-12-20,Rochdale,Boston,1,0,H,1,0,H,N Miller,10,12,5,5,7,12,7,4,1,3,0,1,2.2,3.25,2.8,2.25,3.25,2.85,2.2,3.0,2.6,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.87,2.25,3.2,2.75,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-20,Southend,Bristol Rvs,0,1,A,0,1,A,K Hill,18,7,10,5,9,19,5,6,1,3,0,1,2.25,3.25,2.75,2.3,3.25,2.75,2.3,3.0,2.4,1.909,3.4,3.25,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-12-20,Yeovil,Scunthorpe,2,1,H,0,1,A,M Cooper,9,5,4,2,16,20,6,1,1,3,0,0,1.727,3.5,4.0,1.75,3.5,4.1,1.8,3.1,3.4,1.667,3.25,4.5,1.73,3.4,4.2,1.72,3.4,4.2,1.8,3.3,3.75,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-12-21,York,Kidderminster,1,0,H,0,0,D,P Taylor,13,7,5,5,11,16,2,9,4,5,0,0,1.833,3.25,3.75,1.85,3.35,3.75,1.9,3.0,3.1,1.909,3.2,3.5,1.73,3.4,4.2,1.83,3.25,3.75,2.0,3.2,3.2,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-26,Boston,Lincoln,0,1,A,0,0,D,H Webb,5,8,2,5,16,12,3,4,2,0,1,0,2.375,3.2,2.625,2.5,3.25,2.55,2.3,3.0,2.4,2.5,3.2,2.5,2.38,3.2,2.62,2.37,3.25,2.6,2.4,3.1,2.6,1.65,2.05,,,,,,,EN,2003/2004
E4,2003-12-26,Bristol Rvs,Northampton,1,2,A,0,0,D,P Prosser,5,16,2,9,20,15,7,7,1,0,0,0,1.833,3.25,3.75,2.0,3.3,3.35,1.9,3.1,3.0,2.0,3.4,3.0,1.91,3.25,3.5,1.9,3.25,3.5,2.0,3.2,3.2,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-26,Bury,Carlisle,1,3,A,1,1,D,M Atkinson,9,6,4,5,9,13,7,5,2,1,0,0,1.5,3.5,6.0,1.53,3.5,6.2,1.5,3.5,4.5,1.667,3.4,4.333,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-12-26,Cambridge,Southend,0,1,A,0,1,A,P Danson,11,14,4,5,15,21,5,4,0,1,0,0,1.8,3.25,4.0,1.95,3.3,3.5,1.9,3.2,2.9,1.909,3.4,3.25,1.91,3.25,3.5,1.9,3.25,3.5,2.1,3.2,3.0,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-12-26,Cheltenham,Macclesfield,3,2,H,1,0,H,P Armstrong,20,7,6,3,6,6,11,3,1,3,0,0,2.1,3.25,3.0,2.2,3.25,2.95,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.87,2.1,3.2,3.0,1.65,2.05,,,,,,,EN,2003/2004
E4,2003-12-26,Darlington,Huddersfield,0,1,A,0,1,A,D Pugh,9,9,4,3,14,10,10,1,2,3,0,0,2.5,3.2,2.5,2.52,3.25,2.52,2.3,3.0,2.4,2.5,3.25,2.4,2.62,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-12-26,Doncaster,Scunthorpe,1,0,H,0,0,D,M Clattenburg,9,11,6,5,15,10,4,6,2,3,0,0,1.615,3.4,5.0,1.67,3.4,4.85,1.6,3.3,4.0,1.571,3.5,5.0,1.62,3.4,5.0,1.61,3.4,5.0,1.72,3.2,4.33,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-12-26,Mansfield,Rochdale,1,0,H,0,0,D,J P Robinson,4,10,3,5,15,12,6,7,0,2,0,0,1.571,3.4,5.5,1.57,3.45,5.8,1.55,3.4,4.3,1.5,3.4,6.0,1.57,3.4,5.5,1.57,3.4,5.5,1.53,3.4,5.5,1.6,2.15,,,,,,,EN,2003/2004
E4,2003-12-26,Oxford,Leyton Orient,2,1,H,1,1,D,T Kettle,9,7,7,1,12,20,2,5,4,1,0,1,1.5,3.5,6.0,1.5,3.6,6.5,1.5,3.4,4.7,1.444,3.6,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1.44,3.6,6.5,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-12-26,Torquay,Swansea,0,0,D,0,0,D,A Penn,9,9,5,4,12,8,7,13,2,1,0,0,2.0,3.25,3.25,1.95,3.3,3.5,2.0,3.0,2.9,1.909,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,1.83,3.3,3.6,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-12-26,Yeovil,Kidderminster,1,2,A,0,1,A,G Hegley,11,6,6,4,8,18,5,2,3,1,0,0,1.533,3.5,5.5,1.53,3.55,6.0,1.5,3.4,4.7,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-12-26,York,Hull,0,2,A,0,0,D,E Ilderton,8,13,2,2,11,10,2,10,1,1,0,0,2.625,3.2,2.375,2.55,3.25,2.5,2.4,2.9,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.7,3.0,2.37,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-28,Carlisle,Darlington,1,1,D,1,1,D,H Webb,17,12,8,8,15,15,7,8,0,3,0,0,2.25,3.25,2.75,2.3,3.3,2.7,2.3,3.0,2.4,1.91,3.5,3.2,2.2,3.25,2.8,2.2,3.25,2.8,2.3,3.2,2.62,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-28,Huddersfield,Bury,1,0,H,1,0,H,P Joslin,10,8,1,3,13,17,5,5,1,2,0,0,1.66,3.4,4.5,1.75,3.4,4.25,1.6,3.3,4.0,1.62,3.5,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.44,3.6,6.5,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-12-28,Hull,Doncaster,3,1,H,1,1,D,M Jones,10,9,7,7,11,14,5,8,2,2,0,0,2.1,3.25,3.0,2.12,3.2,3.15,2.1,3.0,2.8,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-12-28,Kidderminster,Bristol Rvs,1,0,H,0,0,D,B Curson,14,2,7,2,12,8,15,2,0,0,0,0,2.2,3.25,2.8,2.28,3.25,2.8,2.2,3.0,2.6,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.88,2.25,3.2,2.75,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-28,Leyton Orient,Torquay,0,0,D,0,0,D,A Marriner,14,11,7,5,14,13,6,2,0,1,0,0,2.37,3.2,2.62,2.28,3.25,2.8,2.3,3.0,2.4,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.1,2.75,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-28,Lincoln,Cambridge,2,2,D,2,1,H,F Stretton,9,6,6,3,15,14,2,4,0,2,0,0,1.72,3.5,4.0,1.83,3.4,3.85,1.8,3.1,3.4,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.83,3.2,3.75,1.8,1.9,,,,,,,EN,2003/2004
E4,2003-12-28,Macclesfield,Mansfield,1,1,D,0,0,D,M Pike,11,11,7,6,6,11,5,3,1,2,0,0,2.7,3.2,2.3,2.68,3.3,2.32,2.6,3.0,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-12-28,Northampton,Cheltenham,1,0,H,1,0,H,A Kaye,7,14,4,9,13,11,2,5,0,1,0,0,1.9,3.25,3.5,2.0,3.25,3.4,2.0,3.0,2.9,1.83,3.5,3.4,1.91,3.25,3.5,1.91,3.25,3.5,2.0,3.2,3.2,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-28,Rochdale,York,1,2,A,0,1,A,M Ryan,10,5,6,2,10,11,9,3,3,3,0,0,2.3,3.2,2.7,2.3,3.25,2.75,2.3,3.0,2.4,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.37,3.1,2.62,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-28,Scunthorpe,Boston,0,1,A,0,1,A,S Mathieson,12,8,4,6,8,12,13,6,0,5,0,0,1.72,3.5,4.0,1.75,3.35,4.3,1.7,3.1,3.8,1.67,3.4,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.66,3.3,4.5,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-12-28,Southend,Oxford,0,1,A,0,0,D,I Williamson,9,10,3,3,14,16,6,8,1,0,1,0,3.0,3.25,2.1,2.98,3.25,2.18,2.8,3.0,2.1,2.75,3.25,2.2,3.25,3.25,2.0,3.25,3.25,2.0,2.8,3.2,2.2,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-12-28,Swansea,Yeovil,3,2,H,1,0,H,L Cable,12,10,6,5,12,19,7,5,5,3,0,0,2.4,3.2,2.6,2.52,3.25,2.52,2.3,3.0,2.4,2.25,3.4,2.62,2.3,3.3,2.62,2.3,3.3,2.62,2.37,3.1,2.62,1.79,1.9,,,,,,,EN,2003/2004
E4,2004-03-01,Carlisle,Boston,2,1,H,1,1,D,G Salisbury,12,11,8,8,10,14,8,5,2,5,0,0,2.375,3.2,2.625,2.45,3.2,2.62,2.35,3.0,2.35,2.25,3.2,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.5,3.1,2.5,1.95,1.75,,,,,,,EN,2003/2004
E4,2004-03-01,Huddersfield,Doncaster,3,1,H,1,0,H,C Webster,13,7,7,2,15,11,6,6,0,2,0,0,2.375,3.2,2.625,2.4,3.2,2.67,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.37,3.2,2.62,2.37,3.1,2.62,1.79,1.9,,,,,,,EN,2003/2004
E4,2004-03-01,Hull,Cambridge,2,0,H,1,0,H,D Pugh,20,7,14,3,7,13,7,6,0,1,0,0,1.533,3.5,5.5,1.57,3.5,5.5,1.5,3.4,4.7,1.533,3.5,5.5,1.57,3.4,5.5,1.57,3.4,5.5,1.53,3.4,5.5,1.65,2.05,,,,,,,EN,2003/2004
E4,2004-03-01,Leyton Orient,Darlington,1,0,H,1,0,H,S Tomlin,7,6,3,2,17,14,6,8,2,1,0,0,1.667,3.5,4.333,1.73,3.4,4.35,1.7,3.1,3.8,1.727,3.2,4.333,1.67,3.4,4.5,1.66,3.4,4.5,1.72,3.25,4.2,1.85,1.85,,,,,,,EN,2003/2004
E4,2004-03-01,Lincoln,Bury,2,1,H,2,0,H,A Penn,9,5,6,2,9,16,9,5,0,0,0,0,1.615,3.4,5.0,1.6,3.6,5.0,1.6,3.2,4.2,1.615,3.25,5.0,1.62,3.4,5.0,1.61,3.4,5.0,1.57,3.5,5.0,1.85,1.85,,,,,,,EN,2003/2004
E4,2004-03-01,Rochdale,Torquay,1,0,H,1,0,H,M Atkinson,7,13,7,13,16,14,5,4,1,4,0,0,2.4,3.2,2.6,2.45,3.2,2.62,2.35,3.0,2.35,2.375,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,2.0,1.71,,,,,,,EN,2003/2004
E4,2004-06-01,Swansea,Oxford,0,0,D,0,0,D,R Olivier,8,2,5,1,11,17,8,1,1,5,0,0,2.4,3.2,2.6,2.52,3.25,2.52,2.4,2.9,2.4,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.1,2.6,1.75,1.95,,,,,,,EN,2003/2004
E4,2004-09-01,Cheltenham,Southend,1,1,D,0,0,D,F Stretton,12,11,5,7,10,12,6,5,2,0,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,2.9,2.1,3.4,2.88,2.0,3.25,3.25,1.91,3.25,3.5,2.0,3.2,3.2,1.79,1.9,,,,,,,EN,2003/2004
E4,2004-10-01,Boston,Macclesfield,3,1,H,2,0,H,P Joslin,17,10,7,6,9,9,5,5,1,0,0,1,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1.79,1.9,,,,,,,EN,2003/2004
E4,2004-10-01,Bristol Rvs,Scunthorpe,1,0,H,1,0,H,T Kettle,7,14,4,8,28,16,2,4,2,5,0,0,2.2,3.25,2.8,2.2,3.25,2.95,2.1,3.0,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.1,2.87,1.85,1.85,,,,,,,EN,2003/2004
E4,2004-10-01,Bury,Swansea,2,0,H,0,0,D,M Dean,13,8,7,7,19,14,7,5,3,0,0,1,2.6,3.2,2.4,2.65,3.25,2.4,2.6,3.0,2.2,2.62,3.4,2.25,2.62,3.2,2.38,2.62,3.2,2.38,3.0,3.2,2.1,1.85,1.85,,,,,,,EN,2003/2004
E4,2004-10-01,Cambridge,Huddersfield,1,2,A,0,1,A,A Hall,9,8,3,6,20,25,4,9,1,2,0,0,2.5,3.2,2.5,2.5,3.2,2.57,2.3,3.0,2.4,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,1.9,1.79,,,,,,,EN,2003/2004
E4,2004-10-01,Darlington,Hull,0,1,A,0,1,A,P Prosser,10,7,4,6,16,8,10,5,2,2,0,0,4.0,3.5,1.72,3.85,3.4,1.83,3.5,3.0,1.8,3.75,3.5,1.73,3.75,3.25,1.83,3.75,3.25,1.83,3.6,3.3,1.83,1.85,1.85,,,,,,,EN,2003/2004
E4,2004-10-01,Doncaster,Leyton Orient,5,0,H,3,0,H,C Boyeson,13,3,8,1,5,8,5,6,0,2,0,0,1.57,3.6,5.0,1.57,3.55,5.5,1.55,3.3,4.5,1.53,3.5,5.5,1.57,3.4,5.5,1.57,3.4,5.5,1.53,3.6,5.0,1.75,1.95,,,,,,,EN,2003/2004
E4,2004-02-24,Torquay,Scunthorpe,1,0,H,1,0,H,S Tomlin,8,4,5,1,16,18,4,7,0,2,0,0,1.72,3.25,4.33,1.7,3.4,4.5,1.65,3.2,4.2,1.62,3.25,5.0,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.3,4.5,1.8,1.9,1.7,1.94,-0.5,,,,EN,2003/2004
E4,2004-02-27,Doncaster,Kidderminster,5,0,H,2,0,H,G Laws,18,8,11,3,6,11,11,6,0,1,0,1,1.444,3.75,6.5,1.45,3.75,7.0,1.45,3.4,5.2,1.364,3.75,8.0,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.85,1.85,1.45,2.44,-0.5,,,,EN,2003/2004
E4,2004-02-28,Bristol Rvs,Oxford,1,1,D,0,1,A,L Cable,12,9,4,2,14,23,8,3,1,1,0,0,2.625,3.2,2.375,2.8,3.25,2.3,2.5,2.9,2.3,2.75,3.2,2.25,2.62,3.2,2.38,2.62,3.2,2.37,2.75,3.2,2.25,2.0,1.65,1.5,2.3,0.5,,,,EN,2003/2004
E4,2004-02-28,Bury,Darlington,1,1,D,0,1,A,J Ross,9,6,7,3,7,12,3,5,0,0,0,0,2.0,3.25,3.25,2.05,3.25,3.25,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8,2.0,1.71,2.05,1.63,-0.5,,,,EN,2003/2004
E4,2004-02-28,Cheltenham,Mansfield,4,2,H,1,0,H,K Friend,20,5,14,4,8,12,2,10,0,1,0,0,2.4,3.2,2.6,2.5,3.2,2.6,2.35,3.0,2.35,2.5,3.25,2.4,2.38,3.2,2.62,2.4,3.2,2.6,2.4,3.1,2.6,2.0,1.71,2.5,1.43,-0.5,,,,EN,2003/2004
E4,2004-02-28,Lincoln,Hull,2,0,H,0,0,D,S Toml,13,11,9,9,15,12,9,4,2,2,0,0,2.6,3.2,2.4,2.6,3.2,2.5,2.5,2.9,2.3,2.75,3.2,2.25,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37,2.05,1.65,1.43,2.5,0.5,,,,EN,2003/2004
E4,2004-02-28,Northampton,Leyton Orient,1,0,H,0,0,D,P Joslin,15,14,6,3,16,19,6,1,1,2,1,0,1.909,3.25,3.5,1.91,3.25,3.75,1.8,3.0,3.5,1.8,3.4,3.6,1.91,3.25,3.5,1.9,3.25,3.5,1.83,3.2,3.75,2.0,1.71,1.91,1.74,-0.5,,,,EN,2003/2004
E4,2004-02-28,Southend,Macclesfield,1,0,H,0,0,D,G Hegley,14,12,9,5,5,7,5,3,0,1,0,0,2.0,3.25,3.25,1.91,3.25,3.75,1.9,3.1,3.0,1.909,3.25,3.4,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.2,3.5,2.0,1.71,1.91,1.74,-0.5,,,,EN,2003/2004
E4,2004-02-28,Torquay,Boston,2,0,H,1,0,H,R Beeby,17,11,8,3,17,12,5,5,0,0,0,0,1.615,3.4,5.0,1.6,3.4,5.5,1.55,3.3,4.5,1.571,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.53,3.4,5.5,2.05,1.65,1.6,2.1,-0.5,,,,EN,2003/2004
E4,2004-02-28,Yeovil,Cambridge,4,1,H,3,1,H,A Marriner,15,13,7,8,14,10,8,8,0,0,0,0,1.667,3.4,4.5,1.65,3.4,5.0,1.6,3.2,4.2,1.667,3.4,4.333,1.62,3.4,5.0,1.61,3.4,5.0,1.61,3.3,5.0,1.85,1.85,1.65,2.02,-0.5,,,,EN,2003/2004
E4,2004-02-03,Cambridge,Swansea,0,1,A,0,1,A,J Ross,17,12,12,10,12,13,8,4,0,2,0,0,2.3,3.2,2.7,2.3,3.2,2.8,2.2,3.0,2.7,2.4,3.25,2.5,2.38,3.2,2.7,2.3,3.2,2.7,2.25,3.2,2.75,1.95,1.75,2.3,1.49,-0.5,,,,EN,2003/2004
E4,2004-02-03,Huddersfield,Yeovil,3,1,H,1,0,H,E Evans,8,8,6,3,9,9,5,6,2,2,0,0,1.9,3.25,3.5,1.91,3.3,3.6,1.9,3.1,3.2,1.8,3.4,3.6,2.0,3.25,3.4,2.0,3.25,3.25,2.0,3.2,3.2,1.9,1.79,1.91,1.72,-0.5,,,,EN,2003/2004
E4,2004-02-03,Kidderminster,Northampton,2,1,H,1,0,H,E Ilderton,15,7,8,2,11,13,13,4,1,2,0,0,2.62,3.2,2.37,2.7,3.2,2.4,2.5,3.0,2.3,2.5,3.25,2.4,2.7,3.2,2.38,2.62,3.2,2.38,2.6,3.1,2.4,2.0,1.71,1.46,2.4,0.5,,,,EN,2003/2004
E4,2004-02-03,Leyton Orient,Bristol Rvs,1,1,D,0,1,A,I Williamson,20,7,14,4,13,17,7,3,0,2,0,1,1.8,3.25,4.0,1.83,3.3,4.0,1.8,3.1,3.5,1.62,3.5,4.5,1.83,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,1.9,1.79,1.83,1.81,-0.5,,,,EN,2003/2004
E4,2004-03-03,Boston,Southend,0,2,A,0,1,A,M Dean,8,14,4,8,14,13,9,7,3,0,1,0,2.2,3.25,2.8,2.1,3.2,3.2,2.2,3.0,2.7,2.1,3.2,3.0,2.2,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.8,1.95,1.75,2.1,1.6,-0.5,,,,EN,2003/2004
E4,2004-03-03,Oxford,York,0,0,D,0,0,D,G Salisbury,14,4,8,3,9,5,4,3,0,2,0,0,1.53,3.4,6.0,1.53,3.6,5.8,1.5,3.5,4.5,1.44,3.6,6.5,1.5,3.6,6.5,1.5,3.5,6.0,1.5,3.4,6.0,1.79,1.9,1.53,2.22,-0.5,,,,EN,2003/2004
E4,2004-05-03,Swansea,Doncaster,1,1,D,1,0,H,F Stretton,10,10,6,8,12,10,8,9,2,5,0,0,2.625,3.2,2.375,2.65,3.2,2.45,2.4,3.0,2.3,2.75,3.2,2.25,2.7,3.2,2.38,2.62,3.2,2.37,2.62,3.1,2.37,1.79,1.9,,,,1.925,1.925,0.0,EN,2003/2004
E4,2004-06-03,Boston,Rochdale,2,0,H,1,0,H,C Webster,9,7,4,5,10,16,1,5,2,4,0,1,1.909,3.25,3.5,1.91,3.25,3.75,1.9,3.0,3.1,1.909,3.2,3.5,1.9,3.25,3.75,2.0,3.25,3.25,1.9,3.25,3.4,1.75,1.95,1.91,1.74,-0.5,2.0,1.85,-0.5,EN,2003/2004
E4,2004-06-03,Bristol Rvs,Southend,1,1,D,1,0,H,P Joslin,15,18,9,11,21,13,9,9,1,0,0,0,2.1,3.25,3.0,2.0,3.25,3.45,2.1,3.0,2.8,2.2,3.25,2.75,1.95,3.4,3.4,2.1,3.25,3.0,2.2,3.2,2.8,1.95,1.75,2.0,1.67,-0.5,1.9,1.95,-0.25,EN,2003/2004
