Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,Country,Season
E2,2003-04-19,Walsall,Norwich,0,0,D,0,0,D,K Hill,6,5,2,3,17,15,3,6,0,0,0,0,2.5,3.4,2.375,2.5,3.3,2.5,2.4,3.2,2.4,2.4,3.25,2.5,2.5,3.2,2.5,2.6,3.25,2.375,2.37,3.1,2.62,1.85,1.85,1.83,1.83,EN,2002/2003
E2,2003-04-19,Wolves,Millwall,3,0,H,1,0,H,M Messias,9,6,5,3,10,10,9,8,0,1,0,0,1.571,3.6,5.0,1.62,3.5,5.0,1.55,3.5,4.8,1.5,3.4,6.0,1.57,3.4,5.5,1.571,3.4,5.5,1.61,3.3,5.0,1.85,1.85,1.8,1.9,EN,2002/2003
E2,2003-04-21,Brighton,Sheffield Weds,1,1,D,0,1,A,K Hill,10,11,8,6,5,20,7,3,1,3,0,0,2.0,3.5,3.0,2.0,3.3,3.25,1.85,3.3,3.4,1.909,3.4,3.25,2.0,3.25,3.25,2.0,3.4,3.1,1.9,3.4,3.25,1.85,1.85,2.0,1.72,EN,2002/2003
E2,2003-04-21,Coventry,Stoke,0,1,A,0,0,D,J P Robinson,13,8,8,5,11,14,2,5,0,0,0,0,2.25,3.4,2.625,2.15,3.25,3.0,2.2,3.0,2.9,2.25,3.2,2.75,2.25,3.4,2.63,2.25,3.4,2.625,2.2,3.5,2.62,1.85,1.85,2.0,1.72,EN,2002/2003
E2,2003-04-21,Gillingham,Bradford,1,0,H,1,0,H,S Tomlin,16,5,6,2,11,13,5,7,0,0,0,0,1.909,3.25,3.5,2.0,3.25,3.35,2.0,3.1,3.2,2.2,3.25,2.75,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.3,3.1,1.85,1.85,1.9,1.8,EN,2002/2003
E2,2003-04-21,Grimsby,Walsall,0,1,A,0,0,D,P Rejer,17,8,9,5,12,11,12,7,0,0,0,0,2.25,3.4,2.6,2.15,3.25,3.0,2.1,3.2,2.9,2.1,3.5,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.9,1.8,2.0,1.72,EN,2002/2003
E2,2003-04-21,Millwall,Crystal Palace,3,2,H,2,1,H,P Prosser,13,9,8,8,17,18,7,5,2,0,0,0,2.1,3.2,3.0,2.0,3.25,3.35,2.0,3.1,3.2,2.2,3.2,2.8,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.8,1.9,1.83,1.83,EN,2002/2003
E2,2003-04-21,Norwich,Wolves,0,3,A,0,0,D,C Wilkes,13,16,7,12,9,12,4,16,2,1,0,0,2.5,3.2,2.5,2.3,3.2,2.75,2.2,3.2,2.7,2.375,3.2,2.6,2.38,3.2,2.63,2.375,3.25,2.6,2.3,3.2,2.62,1.85,1.85,1.83,1.83,EN,2002/2003
E2,2003-04-21,Nott'm Forest,Burnley,2,0,H,0,0,D,A Bates,14,11,6,6,9,11,7,5,0,2,0,0,1.444,3.75,6.0,1.5,3.55,6.25,1.4,3.9,6.0,1.4,4.0,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5,1.7,2.0,1.66,2.1,EN,2002/2003
E2,2003-04-21,Portsmouth,Reading,3,0,H,2,0,H,G Cain,17,11,10,6,8,9,1,4,0,1,0,0,1.615,3.5,4.5,1.65,3.4,4.9,1.9,3.2,3.4,1.727,3.5,3.75,1.67,3.5,4.33,1.667,3.5,4.333,1.83,3.4,3.5,1.8,1.9,1.8,1.9,EN,2002/2003
E2,2003-04-21,Rotherham,Ipswich,2,1,H,0,1,A,B Curson,11,11,7,6,12,9,2,10,1,1,0,0,3.25,3.5,1.909,3.05,3.3,2.1,3.3,3.3,1.9,3.75,3.25,1.8,3.4,3.4,1.91,3.4,3.4,1.909,3.3,3.3,1.9,1.75,1.95,1.9,1.8,EN,2002/2003
E2,2003-04-21,Sheffield United,Leicester,2,1,H,1,1,D,A D'Urso,16,6,12,4,18,17,11,6,2,5,0,1,2.375,3.2,2.625,2.35,3.2,2.7,2.1,3.0,3.1,2.375,3.2,2.6,2.38,3.4,2.5,2.25,3.2,2.75,2.25,3.3,2.62,1.85,1.85,1.83,1.83,EN,2002/2003
E2,2003-04-21,Watford,Derby,2,0,H,1,0,H,M Messias,12,11,8,5,10,6,8,3,0,0,0,0,2.1,3.25,3.0,2.0,3.25,3.35,,,,2.0,3.4,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.3,3.2,2.62,1.8,1.9,1.9,1.8,EN,2002/2003
E2,2003-04-21,Wimbledon,Preston,2,0,H,0,0,D,R Beeby,8,7,4,3,6,5,7,9,0,0,0,0,2.2,3.25,2.8,2.1,3.35,3.0,2.1,3.1,3.0,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.3,2.62,1.85,1.85,1.8,1.9,EN,2002/2003
E2,2003-04-26,Brighton,Watford,4,0,H,2,0,H,E Wolstenholme,12,8,9,6,11,11,5,6,0,1,0,0,1.833,3.5,3.5,1.9,3.5,3.4,,,,1.909,3.5,3.2,1.8,3.4,3.75,1.8,3.4,3.75,1.9,3.4,3.25,1.85,1.75,1.9,1.8,EN,2002/2003
E2,2003-04-26,Burnley,Sheffield Weds,2,7,A,1,3,A,M Clattenburg,10,16,6,14,20,15,2,6,4,2,1,0,1.8,3.4,3.75,1.85,3.5,3.5,1.7,3.3,4.0,1.727,3.2,4.333,1.73,3.25,4.33,1.727,3.25,4.333,1.72,3.4,4.0,1.7,1.9,1.8,1.9,EN,2002/2003
E2,2003-04-26,Coventry,Gillingham,0,0,D,0,0,D,M Messias,15,11,7,6,10,15,4,1,0,1,0,0,2.2,3.25,2.8,2.22,3.4,2.8,2.1,3.1,3.0,2.25,3.4,2.625,2.2,3.25,2.8,2.1,3.25,3.0,2.1,3.4,2.8,1.85,1.75,1.9,1.8,EN,2002/2003
E2,2003-04-26,Crystal Palace,Stoke,1,0,H,0,0,D,T Parkes,12,2,6,1,8,10,7,3,0,0,0,0,2.25,3.25,2.75,2.35,3.4,2.6,,,,2.25,3.2,2.75,2.25,3.25,2.75,2.2,3.0,3.0,2.37,2.9,2.8,1.8,1.8,2.0,1.72,EN,2002/2003
E2,2003-04-26,Ipswich,Wimbledon,1,5,A,0,1,A,M Warren,19,10,6,6,5,15,10,2,1,1,0,0,1.533,3.75,5.0,1.47,4.0,5.85,1.55,3.5,4.8,1.4,4.0,6.0,1.44,4.0,6.0,1.4,4.0,6.5,1.44,3.75,6.0,1.65,1.95,1.61,2.2,EN,2002/2003
E2,2003-04-26,Nott'm Forest,Millwall,3,3,D,2,1,H,M Fletcher,13,15,7,8,13,12,7,6,2,3,0,0,1.571,3.6,5.0,1.55,3.7,5.4,1.55,3.5,4.8,1.4,4.0,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.53,3.4,5.5,1.85,1.75,1.72,2.0,EN,2002/2003
E2,2003-04-26,Preston,Bradford,1,0,H,1,0,H,P Rejer,12,16,5,7,17,14,5,9,0,1,0,0,1.8,3.4,3.75,1.8,3.4,4.0,1.8,3.1,3.8,1.667,3.4,4.333,1.73,3.4,4.0,1.727,3.25,4.333,1.72,3.4,4.0,1.7,1.9,1.72,2.0,EN,2002/2003
E2,2003-04-26,Reading,Grimsby,2,1,H,2,0,H,G Hegley,14,10,8,4,3,8,12,5,0,2,0,0,1.4,3.75,7.5,1.4,3.8,7.6,1.35,4.0,7.0,1.222,5.0,10.0,1.33,4.0,8.5,1.333,4.0,8.5,1.36,4.0,7.0,1.65,1.95,1.8,1.9,EN,2002/2003
E2,2003-04-26,Sheffield United,Wolves,3,3,D,1,2,A,J P Robinson,7,7,4,5,14,17,9,2,1,1,0,0,2.2,3.25,2.8,2.25,3.3,2.85,2.2,3.0,2.9,2.1,3.4,2.875,2.2,3.25,2.8,2.2,3.2,2.9,2.1,3.2,3.0,1.8,1.8,1.8,1.9,EN,2002/2003
E2,2003-04-26,Walsall,Derby,3,2,H,1,0,H,C Wilkes,11,8,7,5,15,13,8,6,1,2,0,0,2.25,3.25,2.75,2.25,3.35,2.8,2.1,3.0,3.1,2.2,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.9,2.2,3.2,2.8,1.85,1.75,1.83,1.83,EN,2002/2003
E2,2003-04-27,Leicester,Norwich,1,1,D,1,0,H,R Olivier,18,7,6,7,12,13,10,11,0,0,0,0,1.5,3.75,5.5,1.5,3.75,5.7,1.45,3.8,5.4,1.444,3.75,6.0,1.44,3.75,6.5,1.444,3.75,6.5,1.4,3.75,7.0,1.7,1.9,1.8,1.9,EN,2002/2003
E2,2003-04-27,Portsmouth,Rotherham,3,2,H,2,2,D,R Beeby,13,10,6,6,13,18,5,5,2,2,0,0,1.333,4.333,7.5,1.4,4.0,7.0,1.4,3.9,6.0,1.364,4.0,7.0,1.29,4.5,8.5,1.333,4.0,8.5,1.33,4.33,7.0,1.85,1.75,1.72,2.0,EN,2002/2003
E2,2003-04-29,Sheffield United,Bradford,3,0,H,0,0,D,P Taylor,19,9,14,5,11,14,10,4,0,3,0,0,1.571,3.6,5.0,1.61,3.4,5.45,1.55,3.5,4.8,1.615,3.5,4.5,1.62,3.4,5.0,1.6,3.5,5.0,1.61,3.3,5.0,1.65,1.95,,,EN,2002/2003
E2,2003-04-30,Watford,Reading,0,3,A,0,1,A,T Bates,11,7,10,5,13,10,2,4,1,1,0,0,2.625,3.2,2.375,2.47,3.4,2.52,2.4,3.2,2.4,2.5,3.25,2.4,2.5,3.4,2.38,2.5,3.3,2.4,2.4,3.4,2.4,1.7,1.9,,,EN,2002/2003
E2,2003-05-04,Bradford,Portsmouth,0,5,A,0,1,A,S Baines,17,13,10,7,9,12,7,2,0,0,0,0,2.75,3.6,2.1,2.78,3.4,2.22,,,,2.6,3.2,2.375,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25,,,,,EN,2002/2003
E2,2003-05-04,Derby,Ipswich,1,4,A,1,3,A,P Rejer,15,12,7,8,9,12,7,2,0,0,0,0,2.375,3.6,2.375,2.4,3.6,2.45,,,,2.625,3.4,2.25,2.38,3.2,2.63,2.375,3.25,2.6,2.4,3.4,2.4,,,,,EN,2002/2003
E2,2003-05-04,Gillingham,Crystal Palace,2,1,H,2,1,H,M Jones,7,6,5,1,16,14,4,5,1,3,0,0,2.1,3.6,2.75,2.2,3.35,2.85,,,,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.25,2.75,,,,,EN,2002/2003
E2,2003-05-04,Grimsby,Brighton,2,2,D,1,1,D,C Wilkes,7,7,4,3,17,17,3,5,1,3,0,0,3.25,3.5,1.909,3.27,3.5,1.95,,,,3.2,3.5,1.909,3.2,3.6,1.91,3.2,3.6,1.909,3.4,3.5,1.83,,,,,EN,2002/2003
E2,2003-05-04,Millwall,Coventry,2,0,H,0,0,D,E Wolstenholme,14,12,8,7,11,11,4,3,3,1,0,0,1.615,3.6,4.5,1.65,3.58,4.6,,,,1.5,3.4,6.0,1.67,3.4,4.5,1.667,3.4,4.5,1.61,3.6,4.33,,,,,EN,2002/2003
E2,2003-05-04,Norwich,Preston,2,0,H,0,0,D,D Crick,13,15,9,7,13,14,1,4,0,0,0,0,1.909,3.5,3.25,1.93,3.55,3.33,,,,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.8,3.4,3.6,,,,,EN,2002/2003
E2,2003-05-04,Rotherham,Nott'm Forest,2,2,D,0,0,D,P Taylor,18,12,11,8,16,13,7,4,4,4,0,0,2.375,3.6,2.375,2.42,3.6,2.43,,,,2.375,3.2,2.6,2.38,3.2,2.63,2.375,3.2,2.625,2.37,3.3,2.5,,,,,EN,2002/2003
E2,2003-05-04,Sheffield Weds,Walsall,2,1,H,0,0,D,A Leake,8,7,3,4,9,12,5,7,2,1,0,0,2.2,3.25,2.8,2.04,3.3,3.21,,,,1.909,3.2,3.5,2.1,3.25,3.0,2.1,3.25,3.0,1.9,3.3,3.3,,,,,EN,2002/2003
E2,2003-05-04,Stoke,Reading,1,0,H,0,0,D,C Webster,6,4,4,1,12,5,4,4,2,0,0,0,2.0,3.25,3.25,2.05,3.27,3.27,,,,2.1,3.2,3.0,2.0,3.5,3.0,2.0,3.0,3.5,2.0,3.0,3.4,,,,,EN,2002/2003
E2,2003-05-04,Watford,Sheffield United,2,0,H,0,0,D,A Hall,12,9,6,3,14,15,8,6,1,0,0,0,2.375,3.6,2.375,2.47,3.4,2.47,,,,2.5,3.25,2.4,2.5,3.4,2.38,2.5,3.4,2.375,2.4,3.4,2.4,,,,,EN,2002/2003
E2,2003-05-04,Wimbledon,Burnley,2,1,H,0,1,A,P Armstrong,9,7,8,3,7,12,6,9,2,2,0,0,1.667,3.5,4.333,1.7,3.55,4.3,,,,1.571,3.5,5.0,1.73,3.25,4.33,1.727,3.25,4.333,1.72,3.4,4.0,,,,,EN,2002/2003
E2,2003-05-04,Wolves,Leicester,1,1,D,0,0,D,G Laws,7,2,3,2,5,8,7,0,1,3,0,0,2.25,3.4,2.625,2.27,3.4,2.72,,,,2.2,3.25,2.75,2.38,3.2,2.63,2.25,3.25,2.75,2.1,3.3,2.87,,,,,EN,2002/2003
